paymentId,rentalId,customerId,py_staffId,amount,paymentDate,py_lastUpdate
132691,411127,794,138,33,4/25/2020 4:02,4/25/2020 4:02
132692,411128,1041,174,22,9/23/2018 22:17,9/23/2018 22:17
132693,411129,648,181,46,5/26/2013 13:42,5/26/2013 13:42
132694,411130,1014,137,90,1/3/2019 8:37,1/3/2019 8:37
132695,411131,651,142,90,7/3/2014 7:12,7/3/2014 7:12
132696,411132,1166,143,129,5/19/2019 5:43,5/19/2019 5:43
132697,411133,913,183,99,9/25/2016 16:37,9/25/2016 16:37
132698,411134,636,140,47,3/16/2020 17:25,3/16/2020 17:25
132699,411135,1125,172,22,5/16/2012 7:08,5/16/2012 7:08
132700,411136,1050,150,112,7/17/2014 17:00,7/17/2014 17:00
132701,411137,706,178,57,3/26/2013 19:14,3/26/2013 19:14
132702,411138,935,154,119,1/11/2018 22:18,1/11/2018 22:18
132703,411139,771,151,31,2/7/2013 16:29,2/7/2013 16:29
132704,411140,844,184,111,5/14/2017 13:43,5/14/2017 13:43
132705,411141,854,152,83,9/19/2010 19:39,9/19/2010 19:39
132706,411142,642,162,65,7/25/2020 10:19,7/25/2020 10:19
132707,411143,633,165,29,3/15/2011 14:01,3/15/2011 14:01
132708,411144,1075,152,90,10/31/2017 8:35,10/31/2017 8:35
132709,411145,640,180,76,4/13/2019 20:45,4/13/2019 20:45
132710,411146,1175,185,122,3/23/2018 21:48,3/23/2018 21:48
132711,411147,791,163,62,12/26/2017 17:06,12/26/2017 17:06
132712,411148,624,131,54,10/29/2015 23:42,10/29/2015 23:42
132713,411149,926,133,76,9/27/2017 15:02,9/27/2017 15:02
132714,411150,679,130,103,8/20/2017 2:37,8/20/2017 2:37
132715,411151,742,173,47,6/3/2015 5:50,6/3/2015 5:50
132716,411152,1078,168,48,7/23/2013 23:27,7/23/2013 23:27
132717,411153,641,140,51,9/19/2019 17:36,9/19/2019 17:36
132718,411154,1160,129,106,5/17/2011 8:49,5/17/2011 8:49
132719,411155,1057,150,73,9/22/2012 23:54,9/22/2012 23:54
132720,411156,1160,159,103,4/17/2012 2:45,4/17/2012 2:45
132721,411157,982,169,116,8/1/2015 19:11,8/1/2015 19:11
132722,411158,757,161,42,3/5/2011 23:38,3/5/2011 23:38
132723,411159,1112,179,63,9/7/2020 13:10,9/7/2020 13:10
132724,411160,723,133,99,11/25/2016 5:40,11/25/2016 5:40
132725,411161,710,148,61,7/25/2018 7:42,7/25/2018 7:42
132726,411162,991,150,41,10/4/2017 13:22,10/4/2017 13:22
132727,411163,735,183,118,12/3/2012 5:14,12/3/2012 5:14
132728,411164,962,141,126,9/9/2013 15:52,9/9/2013 15:52
132729,411165,611,145,45,9/17/2014 2:44,9/17/2014 2:44
132730,411166,812,136,71,1/25/2018 22:58,1/25/2018 22:58
132731,411167,1036,165,108,6/21/2014 16:04,6/21/2014 16:04
132732,411168,628,155,63,5/28/2013 7:19,5/28/2013 7:19
132733,411169,895,134,63,3/2/2011 20:14,3/2/2011 20:14
132734,411170,1113,185,82,11/27/2014 21:06,11/27/2014 21:06
132735,411171,664,129,126,7/23/2012 16:08,7/23/2012 16:08
132736,411172,1119,177,75,3/12/2014 6:52,3/12/2014 6:52
132737,411173,1118,134,121,12/17/2011 13:57,12/17/2011 13:57
132738,411174,1155,169,119,2/14/2019 20:04,2/14/2019 20:04
132739,411175,863,178,128,10/25/2011 6:01,10/25/2011 6:01
132740,411176,665,144,70,5/13/2018 5:17,5/13/2018 5:17
132741,411177,818,186,92,1/4/2010 7:59,1/4/2010 7:59
132742,411178,740,158,55,10/2/2020 11:23,10/2/2020 11:23
132743,411179,607,180,110,2/14/2013 4:38,2/14/2013 4:38
132744,411180,709,133,72,10/7/2020 19:14,10/7/2020 19:14
132745,411181,633,155,47,11/20/2010 21:21,11/20/2010 21:21
132746,411182,664,130,54,5/17/2019 14:06,5/17/2019 14:06
132747,411183,751,183,44,7/7/2017 14:06,7/7/2017 14:06
132748,411184,828,162,102,10/9/2012 23:11,10/9/2012 23:11
132749,411185,761,135,50,12/10/2018 20:45,12/10/2018 20:45
132750,411186,868,146,121,7/9/2018 12:46,7/9/2018 12:46
132751,411187,689,179,46,7/19/2020 20:05,7/19/2020 20:05
132752,411188,957,169,33,3/24/2013 3:17,3/24/2013 3:17
132753,411189,1039,172,29,8/7/2016 0:02,8/7/2016 0:02
132754,411190,900,150,120,10/5/2014 17:08,10/5/2014 17:08
132755,411191,713,136,43,11/12/2018 1:40,11/12/2018 1:40
132756,411192,698,158,58,3/29/2019 12:22,3/29/2019 12:22
132757,411193,924,166,116,3/20/2015 23:58,3/20/2015 23:58
132758,411194,759,141,30,12/31/2011 7:14,12/31/2011 7:14
132759,411195,961,134,63,5/17/2012 19:19,5/17/2012 19:19
132760,411196,824,166,123,2/1/2012 3:12,2/1/2012 3:12
132761,411197,1046,184,22,9/9/2016 7:29,9/9/2016 7:29
132762,411198,1046,167,117,11/29/2015 19:28,11/29/2015 19:28
132763,411199,1025,131,116,6/14/2018 7:08,6/14/2018 7:08
132764,411200,660,150,66,4/12/2019 1:45,4/12/2019 1:45
132765,411201,771,141,109,8/9/2019 3:27,8/9/2019 3:27
132766,411202,1075,144,130,7/26/2011 9:24,7/26/2011 9:24
132767,411203,1045,150,122,6/8/2012 22:18,6/8/2012 22:18
132768,411204,799,152,67,5/17/2013 15:20,5/17/2013 15:20
132769,411205,888,178,77,4/29/2017 22:09,4/29/2017 22:09
132770,411206,1147,154,37,3/9/2019 17:47,3/9/2019 17:47
132771,411207,1076,138,38,5/26/2011 7:05,5/26/2011 7:05
132772,411208,1062,140,110,8/8/2012 9:29,8/8/2012 9:29
132773,411209,894,150,105,1/27/2019 17:42,1/27/2019 17:42
132774,411210,781,176,84,10/14/2011 10:24,10/14/2011 10:24
132775,411211,854,166,113,1/15/2019 14:35,1/15/2019 14:35
132776,411212,1130,186,76,3/26/2018 11:51,3/26/2018 11:51
132777,411213,1068,133,21,8/12/2018 22:02,8/12/2018 22:02
132778,411214,826,151,82,5/31/2013 22:37,5/31/2013 22:37
132779,411215,692,168,32,8/26/2020 13:55,8/26/2020 13:55
132780,411216,987,138,34,1/8/2020 20:18,1/8/2020 20:18
132781,411217,744,166,76,12/7/2019 19:41,12/7/2019 19:41
132782,411218,699,151,55,7/16/2016 15:32,7/16/2016 15:32
132783,411219,1160,165,59,2/16/2014 4:47,2/16/2014 4:47
132784,411220,829,148,87,9/21/2014 13:19,9/21/2014 13:19
132785,411221,978,180,121,2/7/2020 6:27,2/7/2020 6:27
132786,411222,957,140,122,5/16/2011 14:55,5/16/2011 14:55
132787,411223,1179,137,77,7/3/2010 4:48,7/3/2010 4:48
132788,411224,950,148,111,11/17/2016 10:34,11/17/2016 10:34
132789,411225,997,163,85,4/14/2012 3:16,4/14/2012 3:16
132790,411226,1077,178,91,3/23/2019 9:27,3/23/2019 9:27
132791,411227,975,151,35,7/26/2016 15:13,7/26/2016 15:13
132792,411228,959,142,97,8/27/2014 21:36,8/27/2014 21:36
132793,411229,1062,182,107,7/26/2014 10:19,7/26/2014 10:19
132794,411230,739,184,29,9/15/2020 17:10,9/15/2020 17:10
132795,411231,1031,161,129,11/16/2020 3:46,11/16/2020 3:46
132796,411232,794,152,29,6/8/2010 1:39,6/8/2010 1:39
132797,411233,809,139,45,7/29/2017 2:04,7/29/2017 2:04
132798,411234,1182,138,121,3/8/2016 11:21,3/8/2016 11:21
132799,411235,825,134,125,12/14/2010 3:31,12/14/2010 3:31
132800,411236,992,171,130,12/20/2012 21:13,12/20/2012 21:13
132801,411237,988,171,78,3/25/2020 3:58,3/25/2020 3:58
132802,411238,1177,149,29,3/26/2017 8:59,3/26/2017 8:59
132803,411239,1170,168,34,3/15/2015 6:00,3/15/2015 6:00
132804,411240,748,156,27,4/21/2013 8:30,4/21/2013 8:30
132805,411241,1061,130,71,11/29/2016 11:22,11/29/2016 11:22
132806,411242,754,160,129,4/15/2013 7:05,4/15/2013 7:05
132807,411243,1106,175,126,3/18/2014 6:21,3/18/2014 6:21
132808,411244,601,146,126,1/9/2012 21:01,1/9/2012 21:01
132809,411245,1090,181,37,7/13/2019 7:55,7/13/2019 7:55
132810,411246,948,155,111,6/27/2011 4:45,6/27/2011 4:45
132811,411247,1112,165,83,11/1/2012 1:47,11/1/2012 1:47
132812,411248,950,129,115,9/18/2019 3:00,9/18/2019 3:00
132813,411249,778,185,96,8/5/2010 7:45,8/5/2010 7:45
132814,411250,865,158,21,6/6/2010 13:13,6/6/2010 13:13
132815,411251,1092,129,97,1/23/2012 3:42,1/23/2012 3:42
132816,411252,1134,173,61,3/23/2013 23:34,3/23/2013 23:34
132817,411253,1100,161,92,8/31/2014 23:20,8/31/2014 23:20
132818,411254,1146,130,123,11/15/2018 22:16,11/15/2018 22:16
132819,411255,659,131,23,8/5/2015 1:06,8/5/2015 1:06
132820,411256,668,186,52,10/13/2018 16:35,10/13/2018 16:35
132821,411257,609,148,110,12/6/2018 1:49,12/6/2018 1:49
132822,411258,1184,157,51,4/23/2017 6:29,4/23/2017 6:29
132823,411259,759,146,85,3/3/2013 14:24,3/3/2013 14:24
132824,411260,828,141,104,5/9/2020 5:21,5/9/2020 5:21
132825,411261,1198,179,44,8/1/2015 14:58,8/1/2015 14:58
132826,411262,1130,176,121,10/6/2016 18:48,10/6/2016 18:48
132827,411263,751,139,75,1/6/2014 4:04,1/6/2014 4:04
132828,411264,832,165,119,6/15/2017 19:32,6/15/2017 19:32
132829,411265,790,155,37,5/15/2011 12:42,5/15/2011 12:42
132830,411266,782,165,105,10/13/2019 12:42,10/13/2019 12:42
132831,411267,699,135,75,1/11/2016 22:54,1/11/2016 22:54
132832,411268,840,129,72,12/21/2020 22:55,12/21/2020 22:55
132833,411269,1018,136,28,10/8/2012 7:04,10/8/2012 7:04
132834,411270,682,132,93,6/3/2013 7:26,6/3/2013 7:26
132835,411271,618,164,129,8/28/2019 23:40,8/28/2019 23:40
132836,411272,1034,138,74,8/16/2020 11:54,8/16/2020 11:54
132837,411273,1084,184,109,10/22/2018 2:50,10/22/2018 2:50
132838,411274,1091,127,61,9/16/2019 20:45,9/16/2019 20:45
132839,411275,1008,141,112,9/29/2013 12:29,9/29/2013 12:29
132840,411276,638,141,58,5/12/2017 22:30,5/12/2017 22:30
132841,411277,1159,175,60,7/14/2017 8:10,7/14/2017 8:10
132842,411278,887,173,72,2/1/2016 17:28,2/1/2016 17:28
132843,411279,971,167,92,4/13/2018 13:09,4/13/2018 13:09
132844,411280,1126,169,65,4/10/2020 9:35,4/10/2020 9:35
132845,411281,1197,162,97,7/9/2016 23:27,7/9/2016 23:27
132846,411282,1103,141,43,1/18/2014 17:50,1/18/2014 17:50
132847,411283,872,160,54,3/5/2013 7:05,3/5/2013 7:05
132848,411284,753,136,39,3/29/2020 19:08,3/29/2020 19:08
132849,411285,1046,127,87,10/18/2020 20:48,10/18/2020 20:48
132850,411286,1164,178,51,10/16/2014 18:34,10/16/2014 18:34
132851,411287,1163,160,44,6/16/2017 23:02,6/16/2017 23:02
132852,411288,1192,139,130,12/31/2015 16:07,12/31/2015 16:07
132853,411289,945,132,53,10/9/2018 3:30,10/9/2018 3:30
132854,411290,790,142,82,4/29/2010 3:34,4/29/2010 3:34
132855,411291,894,153,84,6/24/2015 11:04,6/24/2015 11:04
132856,411292,631,165,69,7/28/2012 8:18,7/28/2012 8:18
132857,411293,1009,154,106,6/23/2019 6:03,6/23/2019 6:03
132858,411294,1126,160,71,7/6/2019 20:37,7/6/2019 20:37
132859,411295,1138,177,76,9/19/2018 3:55,9/19/2018 3:55
132860,411296,1192,132,127,4/23/2010 6:49,4/23/2010 6:49
132861,411297,931,153,29,4/20/2018 20:37,4/20/2018 20:37
132862,411298,875,156,30,2/20/2012 6:46,2/20/2012 6:46
132863,411299,924,183,46,5/11/2015 8:26,5/11/2015 8:26
132864,411300,657,153,24,12/22/2014 20:31,12/22/2014 20:31
132865,411301,760,183,124,9/8/2013 12:54,9/8/2013 12:54
132866,411302,840,127,130,1/23/2019 9:13,1/23/2019 9:13
132867,411303,1060,175,100,7/30/2015 14:53,7/30/2015 14:53
132868,411304,1021,177,22,9/30/2019 12:43,9/30/2019 12:43
132869,411305,840,152,117,2/18/2019 8:29,2/18/2019 8:29
132870,411306,885,141,96,3/30/2017 19:13,3/30/2017 19:13
132871,411307,622,159,85,6/5/2018 19:55,6/5/2018 19:55
132872,411308,921,186,86,12/25/2010 18:10,12/25/2010 18:10
132873,411309,707,175,55,8/29/2010 1:48,8/29/2010 1:48
132874,411310,915,160,94,12/8/2018 11:56,12/8/2018 11:56
132875,411311,971,160,70,2/1/2019 20:21,2/1/2019 20:21
132876,411312,854,149,90,8/18/2012 22:39,8/18/2012 22:39
132877,411313,989,157,51,8/16/2020 22:08,8/16/2020 22:08
132878,411314,1103,128,40,7/2/2010 12:18,7/2/2010 12:18
132879,411315,1106,146,116,2/9/2016 7:57,2/9/2016 7:57
132880,411316,988,170,28,7/12/2014 15:05,7/12/2014 15:05
132881,411317,871,171,61,11/4/2010 23:47,11/4/2010 23:47
132882,411318,938,144,72,1/12/2014 20:28,1/12/2014 20:28
132883,411319,1023,172,50,3/22/2012 8:51,3/22/2012 8:51
132884,411320,611,146,129,1/17/2020 19:15,1/17/2020 19:15
132885,411321,993,182,61,9/2/2012 13:34,9/2/2012 13:34
132886,411322,1076,176,50,6/30/2020 10:54,6/30/2020 10:54
132887,411323,723,150,47,2/22/2016 14:17,2/22/2016 14:17
132888,411324,1093,182,25,11/26/2018 14:39,11/26/2018 14:39
132889,411325,620,139,121,1/21/2015 1:35,1/21/2015 1:35
132890,411326,1147,149,97,6/2/2016 16:07,6/2/2016 16:07
132891,411327,797,131,30,10/17/2012 13:43,10/17/2012 13:43
132892,411328,667,131,37,5/1/2016 0:42,5/1/2016 0:42
132893,411329,1063,156,103,4/1/2019 9:13,4/1/2019 9:13
132894,411330,885,151,119,4/15/2018 22:33,4/15/2018 22:33
132895,411331,703,169,87,6/19/2011 8:46,6/19/2011 8:46
132896,411332,910,137,86,7/29/2019 8:59,7/29/2019 8:59
132897,411333,816,141,40,5/19/2014 3:49,5/19/2014 3:49
132898,411334,1192,140,39,11/18/2010 21:57,11/18/2010 21:57
132899,411335,852,128,67,4/11/2018 13:55,4/11/2018 13:55
132900,411336,1177,138,35,6/3/2015 15:40,6/3/2015 15:40
132901,411337,859,142,66,12/5/2018 2:12,12/5/2018 2:12
132902,411338,975,129,25,12/25/2010 1:14,12/25/2010 1:14
132903,411339,699,166,91,9/12/2013 22:29,9/12/2013 22:29
132904,411340,780,134,65,7/10/2012 6:14,7/10/2012 6:14
132905,411341,776,181,29,7/1/2013 19:55,7/1/2013 19:55
132906,411342,1086,142,105,8/25/2015 7:24,8/25/2015 7:24
132907,411343,875,127,89,3/6/2012 13:41,3/6/2012 13:41
132908,411344,650,150,56,7/9/2011 13:51,7/9/2011 13:51
132909,411345,750,142,110,2/7/2018 14:56,2/7/2018 14:56
132910,411346,817,162,47,6/11/2015 5:43,6/11/2015 5:43
132911,411347,1077,143,32,12/23/2016 17:50,12/23/2016 17:50
132912,411348,843,130,37,5/4/2011 14:09,5/4/2011 14:09
132913,411349,626,138,99,10/16/2016 12:48,10/16/2016 12:48
132914,411350,650,141,111,1/29/2018 18:41,1/29/2018 18:41
132915,411351,866,167,125,9/2/2010 10:40,9/2/2010 10:40
132916,411352,1054,149,80,3/13/2014 2:01,3/13/2014 2:01
132917,411353,971,176,114,8/10/2013 5:26,8/10/2013 5:26
132918,411354,1029,155,24,4/27/2018 2:54,4/27/2018 2:54
132919,411355,1111,161,40,9/13/2013 8:17,9/13/2013 8:17
132920,411356,714,139,35,6/29/2018 15:10,6/29/2018 15:10
132921,411357,1011,136,89,3/23/2011 4:19,3/23/2011 4:19
132922,411358,1130,140,80,3/26/2020 18:14,3/26/2020 18:14
132923,411359,1145,156,23,8/3/2015 17:49,8/3/2015 17:49
132924,411360,950,166,93,2/17/2013 12:01,2/17/2013 12:01
132925,411361,1004,148,42,2/9/2015 9:28,2/9/2015 9:28
132926,411362,940,148,128,1/31/2016 6:47,1/31/2016 6:47
132927,411363,980,184,67,11/18/2013 11:53,11/18/2013 11:53
132928,411364,1106,129,98,1/19/2019 18:28,1/19/2019 18:28
132929,411365,906,178,103,4/4/2012 17:53,4/4/2012 17:53
132930,411366,1126,157,32,10/30/2010 2:50,10/30/2010 2:50
132931,411367,630,177,33,1/31/2013 8:38,1/31/2013 8:38
132932,411368,739,157,67,2/3/2019 5:11,2/3/2019 5:11
132933,411369,1144,129,55,3/6/2018 20:01,3/6/2018 20:01
132934,411370,813,177,36,3/27/2014 10:48,3/27/2014 10:48
132935,411371,1060,168,57,1/25/2018 6:31,1/25/2018 6:31
132936,411372,757,148,75,9/18/2014 11:17,9/18/2014 11:17
132937,411373,936,186,118,7/12/2017 3:00,7/12/2017 3:00
132938,411374,689,180,91,3/15/2015 11:58,3/15/2015 11:58
132939,411375,969,151,47,9/6/2020 21:45,9/6/2020 21:45
132940,411376,796,140,48,1/12/2017 5:19,1/12/2017 5:19
132941,411377,1016,182,84,3/6/2010 7:33,3/6/2010 7:33
132942,411378,979,153,110,3/10/2019 16:59,3/10/2019 16:59
132943,411379,1113,137,36,8/25/2020 1:21,8/25/2020 1:21
132944,411380,923,168,128,3/9/2016 2:22,3/9/2016 2:22
132945,411381,849,183,33,5/3/2010 12:10,5/3/2010 12:10
132946,411382,832,140,119,12/17/2011 2:21,12/17/2011 2:21
132947,411383,1088,129,34,11/25/2018 17:21,11/25/2018 17:21
132948,411384,1046,156,109,4/25/2017 8:05,4/25/2017 8:05
132949,411385,977,145,63,8/2/2016 22:53,8/2/2016 22:53
132950,411386,629,143,85,11/15/2012 8:05,11/15/2012 8:05
132951,411387,783,174,88,11/12/2015 21:55,11/12/2015 21:55
132952,411388,1040,176,96,2/20/2020 20:10,2/20/2020 20:10
132953,411389,869,183,49,4/4/2012 15:58,4/4/2012 15:58
132954,411390,787,178,128,8/27/2015 11:32,8/27/2015 11:32
132955,411391,614,131,39,3/6/2012 22:55,3/6/2012 22:55
132956,411392,1172,162,93,6/5/2014 4:28,6/5/2014 4:28
132957,411393,815,148,42,5/4/2015 18:52,5/4/2015 18:52
132958,411394,766,131,40,5/31/2015 14:10,5/31/2015 14:10
132959,411395,1184,140,23,10/25/2015 20:21,10/25/2015 20:21
132960,411396,849,143,33,4/28/2019 23:34,4/28/2019 23:34
132961,411397,944,149,55,10/24/2016 0:15,10/24/2016 0:15
132962,411398,623,144,30,4/25/2011 4:05,4/25/2011 4:05
132963,411399,1162,163,123,1/28/2016 23:21,1/28/2016 23:21
132964,411400,713,184,69,2/9/2020 21:26,2/9/2020 21:26
132965,411401,1091,144,45,4/3/2017 19:34,4/3/2017 19:34
132966,411402,699,183,21,3/29/2015 11:41,3/29/2015 11:41
132967,411403,1163,169,125,11/25/2012 19:16,11/25/2012 19:16
132968,411404,630,133,127,3/22/2016 21:37,3/22/2016 21:37
132969,411405,1093,141,81,5/9/2016 7:39,5/9/2016 7:39
132970,411406,974,163,21,9/1/2011 3:52,9/1/2011 3:52
132971,411407,734,183,35,5/30/2017 2:12,5/30/2017 2:12
132972,411408,702,177,77,4/10/2017 11:41,4/10/2017 11:41
132973,411409,923,156,34,7/31/2019 1:19,7/31/2019 1:19
132974,411410,896,150,25,12/25/2013 7:11,12/25/2013 7:11
132975,411411,795,132,46,4/24/2019 19:02,4/24/2019 19:02
132976,411412,959,155,57,9/15/2018 14:10,9/15/2018 14:10
132977,411413,780,151,78,11/15/2018 7:20,11/15/2018 7:20
132978,411414,608,134,77,7/22/2018 1:14,7/22/2018 1:14
132979,411415,980,168,27,3/27/2012 19:14,3/27/2012 19:14
132980,411416,700,159,116,2/5/2014 18:08,2/5/2014 18:08
132981,411417,793,166,124,11/30/2020 15:17,11/30/2020 15:17
132982,411418,781,138,129,2/13/2013 13:35,2/13/2013 13:35
132983,411419,937,149,62,3/15/2014 22:29,3/15/2014 22:29
132984,411420,811,139,41,12/10/2015 6:23,12/10/2015 6:23
132985,411421,1047,165,122,6/14/2017 2:36,6/14/2017 2:36
132986,411422,1050,132,67,6/9/2013 22:18,6/9/2013 22:18
132987,411423,732,128,28,2/17/2018 7:45,2/17/2018 7:45
132988,411424,772,171,97,9/28/2013 20:14,9/28/2013 20:14
132989,411425,957,144,73,8/2/2014 10:32,8/2/2014 10:32
132990,411426,989,179,40,3/10/2016 9:27,3/10/2016 9:27
132991,411427,788,147,128,11/11/2011 5:14,11/11/2011 5:14
132992,411428,731,185,117,10/11/2012 7:12,10/11/2012 7:12
132993,411429,804,154,91,11/9/2015 16:12,11/9/2015 16:12
132994,411430,901,171,25,3/2/2020 15:00,3/2/2020 15:00
132995,411431,733,136,45,9/26/2020 2:19,9/26/2020 2:19
132996,411432,651,174,36,8/18/2012 7:33,8/18/2012 7:33
132997,411433,1012,133,92,1/1/2012 23:00,1/1/2012 23:00
132998,411434,1061,186,113,4/5/2016 9:01,4/5/2016 9:01
132999,411435,1110,181,117,2/18/2019 16:46,2/18/2019 16:46
133000,411436,1078,173,41,1/12/2011 11:17,1/12/2011 11:17
133001,411437,937,175,25,5/26/2017 9:31,5/26/2017 9:31
133002,411438,663,147,111,10/2/2014 13:32,10/2/2014 13:32
133003,411439,1063,175,93,2/27/2010 14:23,2/27/2010 14:23
133004,411440,1163,161,38,6/29/2020 5:08,6/29/2020 5:08
133005,411441,1197,172,49,7/23/2013 16:25,7/23/2013 16:25
133006,411442,1053,167,111,7/25/2014 5:28,7/25/2014 5:28
133007,411443,1078,164,36,3/28/2014 22:53,3/28/2014 22:53
133008,411444,743,166,104,1/3/2017 20:26,1/3/2017 20:26
133009,411445,862,128,96,11/15/2016 8:32,11/15/2016 8:32
133010,411446,1031,128,43,6/1/2010 18:22,6/1/2010 18:22
133011,411447,1016,165,106,3/4/2010 10:34,3/4/2010 10:34
133012,411448,1044,149,118,11/20/2014 10:32,11/20/2014 10:32
133013,411449,719,183,93,7/29/2014 16:22,7/29/2014 16:22
133014,411450,1006,140,38,9/30/2019 20:50,9/30/2019 20:50
133015,411451,820,151,70,7/7/2018 1:16,7/7/2018 1:16
133016,411452,653,168,126,6/28/2018 22:06,6/28/2018 22:06
133017,411453,838,146,34,4/12/2016 15:01,4/12/2016 15:01
133018,411454,707,176,29,10/25/2019 1:14,10/25/2019 1:14
133019,411455,743,165,45,9/22/2019 9:50,9/22/2019 9:50
133020,411456,1129,162,55,11/16/2010 14:14,11/16/2010 14:14
133021,411457,635,130,109,9/27/2019 18:05,9/27/2019 18:05
133022,411458,1177,173,47,1/2/2014 6:57,1/2/2014 6:57
133023,411459,753,174,80,5/2/2014 12:00,5/2/2014 12:00
133024,411460,1071,130,44,3/22/2018 2:12,3/22/2018 2:12
133025,411461,1133,128,31,11/2/2018 8:39,11/2/2018 8:39
133026,411462,777,150,102,7/20/2014 12:43,7/20/2014 12:43
133027,411463,774,182,124,4/15/2020 8:45,4/15/2020 8:45
133028,411464,601,162,89,5/8/2011 7:50,5/8/2011 7:50
133029,411465,631,176,57,4/24/2010 6:23,4/24/2010 6:23
133030,411466,1173,182,64,12/21/2014 12:17,12/21/2014 12:17
133031,411467,959,182,93,5/5/2010 8:05,5/5/2010 8:05
133032,411468,1135,163,64,6/4/2020 16:40,6/4/2020 16:40
133033,411469,715,137,129,4/25/2014 8:40,4/25/2014 8:40
133034,411470,960,180,105,2/4/2010 21:49,2/4/2010 21:49
133035,411471,829,162,122,5/20/2010 16:52,5/20/2010 16:52
133036,411472,1190,128,42,4/25/2016 16:17,4/25/2016 16:17
133037,411473,944,145,110,7/10/2019 16:17,7/10/2019 16:17
133038,411474,808,163,71,12/9/2012 11:19,12/9/2012 11:19
133039,411475,814,135,116,2/17/2015 23:42,2/17/2015 23:42
133040,411476,1139,143,38,8/31/2015 10:59,8/31/2015 10:59
133041,411477,1020,179,29,12/12/2011 20:23,12/12/2011 20:23
133042,411478,931,179,40,11/22/2011 3:07,11/22/2011 3:07
133043,411479,1128,168,86,5/21/2013 5:09,5/21/2013 5:09
133044,411480,611,184,107,7/3/2015 9:18,7/3/2015 9:18
133045,411481,669,156,67,1/28/2018 2:30,1/28/2018 2:30
133046,411482,619,132,88,2/10/2017 11:53,2/10/2017 11:53
133047,411483,899,169,70,9/10/2010 9:59,9/10/2010 9:59
133048,411484,1185,127,25,3/12/2015 16:28,3/12/2015 16:28
133049,411485,856,164,32,9/16/2011 9:49,9/16/2011 9:49
133050,411486,939,159,23,7/9/2011 9:47,7/9/2011 9:47
133051,411487,1055,146,21,1/10/2015 23:37,1/10/2015 23:37
133052,411488,683,127,46,6/2/2017 0:06,6/2/2017 0:06
133053,411489,1071,141,27,10/5/2019 8:09,10/5/2019 8:09
133054,411490,1093,130,103,5/6/2013 12:22,5/6/2013 12:22
133055,411491,1119,160,105,1/9/2010 15:18,1/9/2010 15:18
133056,411492,828,143,114,3/18/2011 23:10,3/18/2011 23:10
133057,411493,1095,130,103,4/12/2012 3:26,4/12/2012 3:26
133058,411494,1131,138,112,5/13/2020 12:29,5/13/2020 12:29
133059,411495,1105,150,37,7/18/2013 9:24,7/18/2013 9:24
133060,411496,998,134,28,4/14/2015 7:48,4/14/2015 7:48
133061,411497,1118,131,24,11/14/2014 18:40,11/14/2014 18:40
133062,411498,895,135,69,12/4/2016 3:07,12/4/2016 3:07
133063,411499,1156,181,87,9/27/2013 7:42,9/27/2013 7:42
133064,411500,812,142,46,7/30/2013 17:41,7/30/2013 17:41
133065,411501,947,170,53,5/3/2010 19:14,5/3/2010 19:14
133066,411502,846,146,111,3/17/2010 17:25,3/17/2010 17:25
133067,411503,803,168,52,4/18/2015 0:22,4/18/2015 0:22
133068,411504,1043,181,25,8/9/2013 23:24,8/9/2013 23:24
133069,411505,961,168,30,7/31/2019 12:45,7/31/2019 12:45
133070,411506,854,182,116,5/21/2018 17:17,5/21/2018 17:17
133071,411507,610,134,42,11/7/2017 9:17,11/7/2017 9:17
133072,411508,641,184,125,9/20/2017 13:47,9/20/2017 13:47
133073,411509,1122,135,113,12/30/2013 0:09,12/30/2013 0:09
133074,411510,966,146,39,8/6/2011 2:47,8/6/2011 2:47
133075,411511,874,186,128,5/4/2018 16:51,5/4/2018 16:51
133076,411512,730,141,24,3/26/2012 1:52,3/26/2012 1:52
133077,411513,827,176,99,11/22/2011 16:52,11/22/2011 16:52
133078,411514,988,133,47,12/15/2019 4:03,12/15/2019 4:03
133079,411515,662,180,120,5/18/2016 9:50,5/18/2016 9:50
133080,411516,966,145,124,11/29/2015 13:37,11/29/2015 13:37
133081,411517,747,168,122,8/27/2013 9:29,8/27/2013 9:29
133082,411518,1052,181,130,12/1/2018 16:04,12/1/2018 16:04
133083,411519,978,150,102,10/29/2013 3:13,10/29/2013 3:13
133084,411520,607,138,91,12/30/2010 20:16,12/30/2010 20:16
133085,411521,805,134,55,8/24/2012 1:36,8/24/2012 1:36
133086,411522,847,173,66,6/15/2016 16:22,6/15/2016 16:22
133087,411523,1149,136,90,5/24/2016 11:07,5/24/2016 11:07
133088,411524,909,144,28,6/27/2011 7:55,6/27/2011 7:55
133089,411525,697,148,25,7/4/2017 1:52,7/4/2017 1:52
133090,411526,1130,137,88,4/29/2019 22:58,4/29/2019 22:58
133091,411527,816,186,89,3/30/2015 1:42,3/30/2015 1:42
133092,411528,893,152,48,3/29/2016 17:16,3/29/2016 17:16
133093,411529,867,181,102,10/5/2011 22:29,10/5/2011 22:29
133094,411530,1064,143,130,9/1/2016 20:29,9/1/2016 20:29
133095,411531,634,141,94,6/13/2016 14:49,6/13/2016 14:49
133096,411532,838,153,128,12/8/2017 10:47,12/8/2017 10:47
