inventoryId,filmId,storeId,lastUpdate
5913,217,7,2006-02-15 05:09:17.000
5914,217,7,2006-02-15 05:09:17.000
5915,217,7,2006-02-15 05:09:17.000
5916,217,7,2006-02-15 05:09:17.000
5917,217,7,2006-02-15 05:09:17.000
5918,218,7,2006-02-15 05:09:17.000
5919,218,7,2006-02-15 05:09:17.000
5920,218,7,2006-02-15 05:09:17.000
5921,218,7,2006-02-15 05:09:17.000
5922,218,7,2006-02-15 05:09:17.000
5923,218,7,2006-02-15 05:09:17.000
5924,218,7,2006-02-15 05:09:17.000
5925,218,7,2006-02-15 05:09:17.000
5926,218,7,2006-02-15 05:09:17.000
5927,219,7,2006-02-15 05:09:17.000
5928,219,7,2006-02-15 05:09:17.000
5929,219,7,2006-02-15 05:09:17.000
5930,219,7,2006-02-15 05:09:17.000
5931,219,7,2006-02-15 05:09:17.000
5932,219,7,2006-02-15 05:09:17.000
5933,219,7,2006-02-15 05:09:17.000
5934,219,7,2006-02-15 05:09:17.000
5935,220,7,2006-02-15 05:09:17.000
5936,220,7,2006-02-15 05:09:17.000
5937,220,7,2006-02-15 05:09:17.000
5938,221,7,2006-02-15 05:09:17.000
5939,221,7,2006-02-15 05:09:17.000
5940,221,7,2006-02-15 05:09:17.000
5941,221,7,2006-02-15 05:09:17.000
5942,222,7,2006-02-15 05:09:17.000
5943,222,7,2006-02-15 05:09:17.000
5944,222,7,2006-02-15 05:09:17.000
5945,223,7,2006-02-15 05:09:17.000
5946,223,7,2006-02-15 05:09:17.000
5947,223,7,2006-02-15 05:09:17.000
5948,223,7,2006-02-15 05:09:17.000
5949,223,7,2006-02-15 05:09:17.000
5950,223,7,2006-02-15 05:09:17.000
5951,224,7,2006-02-15 05:09:17.000
5952,224,7,2006-02-15 05:09:17.000
5953,224,7,2006-02-15 05:09:17.000
5954,224,7,2006-02-15 05:09:17.000
5955,224,7,2006-02-15 05:09:17.000
5956,224,7,2006-02-15 05:09:17.000
5957,225,7,2006-02-15 05:09:17.000
5958,225,7,2006-02-15 05:09:17.000
5959,225,7,2006-02-15 05:09:17.000
5960,225,7,2006-02-15 05:09:17.000
5961,225,7,2006-02-15 05:09:17.000
5962,226,7,2006-02-15 05:09:17.000
5963,226,7,2006-02-15 05:09:17.000
5964,226,7,2006-02-15 05:09:17.000
5965,226,7,2006-02-15 05:09:17.000
5966,226,7,2006-02-15 05:09:17.000
5967,226,7,2006-02-15 05:09:17.000
5968,226,7,2006-02-15 05:09:17.000
5969,227,7,2006-02-15 05:09:17.000
5970,227,7,2006-02-15 05:09:17.000
5971,227,7,2006-02-15 05:09:17.000
5972,227,7,2006-02-15 05:09:17.000
5973,227,7,2006-02-15 05:09:17.000
5974,227,7,2006-02-15 05:09:17.000
5975,227,7,2006-02-15 05:09:17.000
5976,227,7,2006-02-15 05:09:17.000
5977,227,7,2006-02-15 05:09:17.000
5978,228,7,2006-02-15 05:09:17.000
5979,228,7,2006-02-15 05:09:17.000
5980,228,7,2006-02-15 05:09:17.000
5981,228,7,2006-02-15 05:09:17.000
5982,229,7,2006-02-15 05:09:17.000
5983,229,7,2006-02-15 05:09:17.000
5984,229,7,2006-02-15 05:09:17.000
5985,229,7,2006-02-15 05:09:17.000
5986,229,7,2006-02-15 05:09:17.000
5987,229,7,2006-02-15 05:09:17.000
5988,229,7,2006-02-15 05:09:17.000
5989,229,7,2006-02-15 05:09:17.000
5990,230,7,2006-02-15 05:09:17.000
5991,230,7,2006-02-15 05:09:17.000
5992,230,7,2006-02-15 05:09:17.000
5993,231,7,2006-02-15 05:09:17.000
5994,231,7,2006-02-15 05:09:17.000
5995,231,7,2006-02-15 05:09:17.000
5996,231,7,2006-02-15 05:09:17.000
5997,232,7,2006-02-15 05:09:17.000
5998,232,7,2006-02-15 05:09:17.000
5999,232,7,2006-02-15 05:09:17.000
6000,233,7,2006-02-15 05:09:17.000
6001,233,7,2006-02-15 05:09:17.000
6002,233,7,2006-02-15 05:09:17.000
6003,233,7,2006-02-15 05:09:17.000
6004,233,7,2006-02-15 05:09:17.000
6005,234,7,2006-02-15 05:09:17.000
6006,234,7,2006-02-15 05:09:17.000
6007,234,7,2006-02-15 05:09:17.000
6008,234,7,2006-02-15 05:09:17.000
6009,234,7,2006-02-15 05:09:17.000
6010,234,7,2006-02-15 05:09:17.000
6011,234,7,2006-02-15 05:09:17.000
6012,234,7,2006-02-15 05:09:17.000
6013,235,7,2006-02-15 05:09:17.000
6014,235,7,2006-02-15 05:09:17.000
6015,235,7,2006-02-15 05:09:17.000
6016,236,7,2006-02-15 05:09:17.000
6017,236,7,2006-02-15 05:09:17.000
6018,236,7,2006-02-15 05:09:17.000
6019,237,7,2006-02-15 05:09:17.000
6020,237,7,2006-02-15 05:09:17.000
6021,237,7,2006-02-15 05:09:17.000
6022,237,7,2006-02-15 05:09:17.000
6023,237,7,2006-02-15 05:09:17.000
6024,237,7,2006-02-15 05:09:17.000
6025,238,7,2006-02-15 05:09:17.000
6026,238,7,2006-02-15 05:09:17.000
6027,238,7,2006-02-15 05:09:17.000
6028,238,7,2006-02-15 05:09:17.000
6029,238,7,2006-02-15 05:09:17.000
6030,238,7,2006-02-15 05:09:17.000
6031,238,7,2006-02-15 05:09:17.000
6032,239,7,2006-02-15 05:09:17.000
6033,239,7,2006-02-15 05:09:17.000
6034,239,7,2006-02-15 05:09:17.000
6035,239,7,2006-02-15 05:09:17.000
6036,239,7,2006-02-15 05:09:17.000
6037,239,7,2006-02-15 05:09:17.000
6038,239,7,2006-02-15 05:09:17.000
6039,239,7,2006-02-15 05:09:17.000
6040,240,7,2006-02-15 05:09:17.000
6041,240,7,2006-02-15 05:09:17.000
6042,240,7,2006-02-15 05:09:17.000
6043,241,7,2006-02-15 05:09:17.000
6044,241,7,2006-02-15 05:09:17.000
6045,241,7,2006-02-15 05:09:17.000
6046,242,7,2006-02-15 05:09:17.000
6047,242,7,2006-02-15 05:09:17.000
6048,242,7,2006-02-15 05:09:17.000
6049,242,7,2006-02-15 05:09:17.000
6050,242,7,2006-02-15 05:09:17.000
6051,242,7,2006-02-15 05:09:17.000
6052,243,7,2006-02-15 05:09:17.000
6053,243,7,2006-02-15 05:09:17.000
6054,243,7,2006-02-15 05:09:17.000
6055,243,7,2006-02-15 05:09:17.000
6056,243,7,2006-02-15 05:09:17.000
6057,244,7,2006-02-15 05:09:17.000
6058,244,7,2006-02-15 05:09:17.000
6059,244,7,2006-02-15 05:09:17.000
6060,244,7,2006-02-15 05:09:17.000
6061,244,7,2006-02-15 05:09:17.000
6062,244,7,2006-02-15 05:09:17.000
6063,244,7,2006-02-15 05:09:17.000
6064,244,7,2006-02-15 05:09:17.000
6065,245,7,2006-02-15 05:09:17.000
6066,245,7,2006-02-15 05:09:17.000
6067,245,7,2006-02-15 05:09:17.000
6068,245,7,2006-02-15 05:09:17.000
6069,245,7,2006-02-15 05:09:17.000
6070,246,7,2006-02-15 05:09:17.000
6071,246,7,2006-02-15 05:09:17.000
6072,246,7,2006-02-15 05:09:17.000
6073,246,7,2006-02-15 05:09:17.000
6074,246,7,2006-02-15 05:09:17.000
6075,247,7,2006-02-15 05:09:17.000
6076,247,7,2006-02-15 05:09:17.000
6077,247,7,2006-02-15 05:09:17.000
6078,247,7,2006-02-15 05:09:17.000
6079,247,7,2006-02-15 05:09:17.000
6080,248,7,2006-02-15 05:09:17.000
6081,248,7,2006-02-15 05:09:17.000
6082,248,7,2006-02-15 05:09:17.000
6083,248,7,2006-02-15 05:09:17.000
6084,248,7,2006-02-15 05:09:17.000
6085,249,7,2006-02-15 05:09:17.000
6086,249,7,2006-02-15 05:09:17.000
6087,249,7,2006-02-15 05:09:17.000
6088,250,7,2006-02-15 05:09:17.000
6089,250,7,2006-02-15 05:09:17.000
6090,250,7,2006-02-15 05:09:17.000
6091,251,7,2006-02-15 05:09:17.000
6092,251,7,2006-02-15 05:09:17.000
6093,251,7,2006-02-15 05:09:17.000
6094,251,7,2006-02-15 05:09:17.000
6095,252,7,2006-02-15 05:09:17.000
6096,252,7,2006-02-15 05:09:17.000
6097,252,7,2006-02-15 05:09:17.000
6098,252,7,2006-02-15 05:09:17.000
6099,252,7,2006-02-15 05:09:17.000
6100,252,7,2006-02-15 05:09:17.000
6101,253,7,2006-02-15 05:09:17.000
6102,253,7,2006-02-15 05:09:17.000
6103,253,7,2006-02-15 05:09:17.000
6104,253,7,2006-02-15 05:09:17.000
6105,253,7,2006-02-15 05:09:17.000
6106,253,7,2006-02-15 05:09:17.000
6107,253,7,2006-02-15 05:09:17.000
6108,253,7,2006-02-15 05:09:17.000
6109,253,7,2006-02-15 05:09:17.000
6110,254,7,2006-02-15 05:09:17.000
6111,254,7,2006-02-15 05:09:17.000
6112,254,7,2006-02-15 05:09:17.000
6113,254,7,2006-02-15 05:09:17.000
6114,254,7,2006-02-15 05:09:17.000
6115,254,7,2006-02-15 05:09:17.000
6116,254,7,2006-02-15 05:09:17.000
6117,254,7,2006-02-15 05:09:17.000
6118,255,7,2006-02-15 05:09:17.000
6119,255,7,2006-02-15 05:09:17.000
6120,255,7,2006-02-15 05:09:17.000
6121,255,7,2006-02-15 05:09:17.000
6122,255,7,2006-02-15 05:09:17.000
6123,255,7,2006-02-15 05:09:17.000
6124,255,7,2006-02-15 05:09:17.000
6125,255,7,2006-02-15 05:09:17.000
6126,256,7,2006-02-15 05:09:17.000
6127,256,7,2006-02-15 05:09:17.000
6128,256,7,2006-02-15 05:09:17.000
6129,257,7,2006-02-15 05:09:17.000
6130,257,7,2006-02-15 05:09:17.000
6131,257,7,2006-02-15 05:09:17.000
6132,257,7,2006-02-15 05:09:17.000
6133,258,7,2006-02-15 05:09:17.000
6134,258,7,2006-02-15 05:09:17.000
6135,258,7,2006-02-15 05:09:17.000
6136,258,7,2006-02-15 05:09:17.000
6137,258,7,2006-02-15 05:09:17.000
6138,258,7,2006-02-15 05:09:17.000
6139,258,7,2006-02-15 05:09:17.000
6140,258,7,2006-02-15 05:09:17.000
6141,258,7,2006-02-15 05:09:17.000
6142,259,7,2006-02-15 05:09:17.000
6143,259,7,2006-02-15 05:09:17.000
6144,259,7,2006-02-15 05:09:17.000
6145,259,7,2006-02-15 05:09:17.000
6146,259,7,2006-02-15 05:09:17.000
6147,260,7,2006-02-15 05:09:17.000
6148,260,7,2006-02-15 05:09:17.000
6149,260,7,2006-02-15 05:09:17.000
6150,261,7,2006-02-15 05:09:17.000
6151,261,7,2006-02-15 05:09:17.000
6152,261,7,2006-02-15 05:09:17.000
6153,261,7,2006-02-15 05:09:17.000
6154,261,7,2006-02-15 05:09:17.000
6155,261,7,2006-02-15 05:09:17.000
6156,261,7,2006-02-15 05:09:17.000
6157,261,7,2006-02-15 05:09:17.000
6158,261,7,2006-02-15 05:09:17.000
6159,262,7,2006-02-15 05:09:17.000
6160,262,7,2006-02-15 05:09:17.000
6161,262,7,2006-02-15 05:09:17.000
6162,262,7,2006-02-15 05:09:17.000
6163,262,7,2006-02-15 05:09:17.000
6164,263,7,2006-02-15 05:09:17.000
6165,263,7,2006-02-15 05:09:17.000
6166,263,7,2006-02-15 05:09:17.000
6167,263,7,2006-02-15 05:09:17.000
6168,263,7,2006-02-15 05:09:17.000
6169,263,7,2006-02-15 05:09:17.000
6170,264,7,2006-02-15 05:09:17.000
6171,264,7,2006-02-15 05:09:17.000
6172,264,7,2006-02-15 05:09:17.000
6173,264,7,2006-02-15 05:09:17.000
6174,264,7,2006-02-15 05:09:17.000
6175,264,7,2006-02-15 05:09:17.000
6176,264,7,2006-02-15 05:09:17.000
6177,264,7,2006-02-15 05:09:17.000
6178,264,7,2006-02-15 05:09:17.000
6179,265,7,2006-02-15 05:09:17.000
6180,265,7,2006-02-15 05:09:17.000
6181,265,7,2006-02-15 05:09:17.000
6182,265,7,2006-02-15 05:09:17.000
6183,265,7,2006-02-15 05:09:17.000
6184,265,7,2006-02-15 05:09:17.000
6185,265,7,2006-02-15 05:09:17.000
6186,265,7,2006-02-15 05:09:17.000
6187,265,7,2006-02-15 05:09:17.000
6188,266,7,2006-02-15 05:09:17.000
6189,266,7,2006-02-15 05:09:17.000
6190,266,7,2006-02-15 05:09:17.000
6191,266,7,2006-02-15 05:09:17.000
6192,266,7,2006-02-15 05:09:17.000
6193,266,7,2006-02-15 05:09:17.000
6194,266,7,2006-02-15 05:09:17.000
6195,267,7,2006-02-15 05:09:17.000
6196,267,7,2006-02-15 05:09:17.000
6197,267,7,2006-02-15 05:09:17.000
6198,267,7,2006-02-15 05:09:17.000
6199,267,7,2006-02-15 05:09:17.000
6200,267,7,2006-02-15 05:09:17.000
6201,267,7,2006-02-15 05:09:17.000
6202,267,7,2006-02-15 05:09:17.000
6203,268,7,2006-02-15 05:09:17.000
6204,268,7,2006-02-15 05:09:17.000
6205,268,7,2006-02-15 05:09:17.000
6206,269,7,2006-02-15 05:09:17.000
6207,269,7,2006-02-15 05:09:17.000
6208,269,7,2006-02-15 05:09:17.000
6209,270,7,2006-02-15 05:09:17.000
6210,270,7,2006-02-15 05:09:17.000
6211,270,7,2006-02-15 05:09:17.000
6212,270,7,2006-02-15 05:09:17.000
6213,270,7,2006-02-15 05:09:17.000
6214,270,7,2006-02-15 05:09:17.000
6215,270,7,2006-02-15 05:09:17.000
6216,271,7,2006-02-15 05:09:17.000
6217,271,7,2006-02-15 05:09:17.000
6218,271,7,2006-02-15 05:09:17.000
6219,271,7,2006-02-15 05:09:17.000
6220,271,7,2006-02-15 05:09:17.000
6221,271,7,2006-02-15 05:09:17.000
6222,272,7,2006-02-15 05:09:17.000
6223,272,7,2006-02-15 05:09:17.000
6224,272,7,2006-02-15 05:09:17.000
6225,272,7,2006-02-15 05:09:17.000
6226,272,7,2006-02-15 05:09:17.000
6227,272,7,2006-02-15 05:09:17.000
6228,272,7,2006-02-15 05:09:17.000
6229,272,7,2006-02-15 05:09:17.000
6230,273,7,2006-02-15 05:09:17.000
6231,273,7,2006-02-15 05:09:17.000
6232,273,7,2006-02-15 05:09:17.000
6233,273,7,2006-02-15 05:09:17.000
6234,273,7,2006-02-15 05:09:17.000
6235,273,7,2006-02-15 05:09:17.000
6236,273,7,2006-02-15 05:09:17.000
6237,273,7,2006-02-15 05:09:17.000
6238,273,7,2006-02-15 05:09:17.000
6239,274,7,2006-02-15 05:09:17.000
6240,274,7,2006-02-15 05:09:17.000
6241,274,7,2006-02-15 05:09:17.000
6242,274,7,2006-02-15 05:09:17.000
6243,274,7,2006-02-15 05:09:17.000
6244,274,7,2006-02-15 05:09:17.000
6245,275,7,2006-02-15 05:09:17.000
6246,275,7,2006-02-15 05:09:17.000
6247,275,7,2006-02-15 05:09:17.000
6248,276,7,2006-02-15 05:09:17.000
6249,276,7,2006-02-15 05:09:17.000
6250,276,7,2006-02-15 05:09:17.000
6251,276,7,2006-02-15 05:09:17.000
6252,277,7,2006-02-15 05:09:17.000
6253,277,7,2006-02-15 05:09:17.000
6254,277,7,2006-02-15 05:09:17.000
6255,277,7,2006-02-15 05:09:17.000
6256,277,7,2006-02-15 05:09:17.000
6257,277,7,2006-02-15 05:09:17.000
6258,278,7,2006-02-15 05:09:17.000
6259,278,7,2006-02-15 05:09:17.000
6260,278,7,2006-02-15 05:09:17.000
6261,278,7,2006-02-15 05:09:17.000
6262,278,7,2006-02-15 05:09:17.000
6263,278,7,2006-02-15 05:09:17.000
6264,279,7,2006-02-15 05:09:17.000
6265,279,7,2006-02-15 05:09:17.000
6266,279,7,2006-02-15 05:09:17.000
6267,279,7,2006-02-15 05:09:17.000
6268,279,7,2006-02-15 05:09:17.000
6269,280,7,2006-02-15 05:09:17.000
6270,280,7,2006-02-15 05:09:17.000
6271,280,7,2006-02-15 05:09:17.000
6272,280,7,2006-02-15 05:09:17.000
6273,280,7,2006-02-15 05:09:17.000
6274,281,7,2006-02-15 05:09:17.000
6275,281,7,2006-02-15 05:09:17.000
6276,281,7,2006-02-15 05:09:17.000
6277,281,7,2006-02-15 05:09:17.000
6278,282,7,2006-02-15 05:09:17.000
6279,282,7,2006-02-15 05:09:17.000
6280,282,7,2006-02-15 05:09:17.000
6281,283,7,2006-02-15 05:09:17.000
6282,283,7,2006-02-15 05:09:17.000
6283,283,7,2006-02-15 05:09:17.000
6284,283,7,2006-02-15 05:09:17.000
6285,283,7,2006-02-15 05:09:17.000
6286,283,7,2006-02-15 05:09:17.000
6287,283,7,2006-02-15 05:09:17.000
6288,283,7,2006-02-15 05:09:17.000
6289,284,7,2006-02-15 05:09:17.000
6290,284,7,2006-02-15 05:09:17.000
6291,284,7,2006-02-15 05:09:17.000
6292,284,7,2006-02-15 05:09:17.000
6293,284,7,2006-02-15 05:09:17.000
6294,284,7,2006-02-15 05:09:17.000
6295,284,7,2006-02-15 05:09:17.000
6296,284,7,2006-02-15 05:09:17.000
6297,285,7,2006-02-15 05:09:17.000
6298,285,7,2006-02-15 05:09:17.000
6299,285,7,2006-02-15 05:09:17.000
6300,285,7,2006-02-15 05:09:17.000
6301,285,7,2006-02-15 05:09:17.000
6302,285,7,2006-02-15 05:09:17.000
6303,285,7,2006-02-15 05:09:17.000
6304,285,7,2006-02-15 05:09:17.000
6305,286,7,2006-02-15 05:09:17.000
6306,286,7,2006-02-15 05:09:17.000
6307,286,7,2006-02-15 05:09:17.000
6308,286,7,2006-02-15 05:09:17.000
6309,286,7,2006-02-15 05:09:17.000
6310,286,7,2006-02-15 05:09:17.000
6311,286,7,2006-02-15 05:09:17.000
6312,287,7,2006-02-15 05:09:17.000
6313,287,7,2006-02-15 05:09:17.000
6314,287,7,2006-02-15 05:09:17.000
6315,287,7,2006-02-15 05:09:17.000
6316,288,7,2006-02-15 05:09:17.000
6317,288,7,2006-02-15 05:09:17.000
6318,288,7,2006-02-15 05:09:17.000
6319,289,7,2006-02-15 05:09:17.000
6320,289,7,2006-02-15 05:09:17.000
6321,289,7,2006-02-15 05:09:17.000
6322,289,7,2006-02-15 05:09:17.000
6323,290,7,2006-02-15 05:09:17.000
6324,290,7,2006-02-15 05:09:17.000
6325,290,7,2006-02-15 05:09:17.000
6326,290,7,2006-02-15 05:09:17.000
6327,290,7,2006-02-15 05:09:17.000
6328,290,7,2006-02-15 05:09:17.000
6329,290,7,2006-02-15 05:09:17.000
6330,291,7,2006-02-15 05:09:17.000
6331,291,7,2006-02-15 05:09:17.000
6332,291,7,2006-02-15 05:09:17.000
6333,291,7,2006-02-15 05:09:17.000
6334,291,7,2006-02-15 05:09:17.000
6335,291,7,2006-02-15 05:09:17.000
6336,291,7,2006-02-15 05:09:17.000
6337,292,7,2006-02-15 05:09:17.000
6338,292,7,2006-02-15 05:09:17.000
6339,292,7,2006-02-15 05:09:17.000
6340,292,7,2006-02-15 05:09:17.000
6341,292,7,2006-02-15 05:09:17.000
6342,292,7,2006-02-15 05:09:17.000
6343,292,7,2006-02-15 05:09:17.000
6344,292,7,2006-02-15 05:09:17.000
6345,293,7,2006-02-15 05:09:17.000
6346,293,7,2006-02-15 05:09:17.000
6347,293,7,2006-02-15 05:09:17.000
6348,293,7,2006-02-15 05:09:17.000
6349,294,7,2006-02-15 05:09:17.000
6350,294,7,2006-02-15 05:09:17.000
6351,294,7,2006-02-15 05:09:17.000
6352,294,7,2006-02-15 05:09:17.000
6353,294,7,2006-02-15 05:09:17.000
6354,294,7,2006-02-15 05:09:17.000
6355,294,7,2006-02-15 05:09:17.000
6356,295,7,2006-02-15 05:09:17.000
6357,295,7,2006-02-15 05:09:17.000
6358,295,7,2006-02-15 05:09:17.000
6359,295,7,2006-02-15 05:09:17.000
6360,295,7,2006-02-15 05:09:17.000
6361,295,7,2006-02-15 05:09:17.000
6362,295,7,2006-02-15 05:09:17.000
6363,295,7,2006-02-15 05:09:17.000
6364,296,7,2006-02-15 05:09:17.000
6365,296,7,2006-02-15 05:09:17.000
6366,296,7,2006-02-15 05:09:17.000
6367,296,7,2006-02-15 05:09:17.000
6368,296,7,2006-02-15 05:09:17.000
6369,297,7,2006-02-15 05:09:17.000
6370,297,7,2006-02-15 05:09:17.000
6371,297,7,2006-02-15 05:09:17.000
6372,298,7,2006-02-15 05:09:17.000
6373,298,7,2006-02-15 05:09:17.000
6374,298,7,2006-02-15 05:09:17.000
6375,298,7,2006-02-15 05:09:17.000
6376,298,7,2006-02-15 05:09:17.000
6377,298,7,2006-02-15 05:09:17.000
6378,298,7,2006-02-15 05:09:17.000
6379,298,7,2006-02-15 05:09:17.000
6380,299,7,2006-02-15 05:09:17.000
6381,299,7,2006-02-15 05:09:17.000
6382,299,7,2006-02-15 05:09:17.000
6383,299,7,2006-02-15 05:09:17.000
6384,299,7,2006-02-15 05:09:17.000
6385,299,7,2006-02-15 05:09:17.000
6386,299,7,2006-02-15 05:09:17.000
6387,299,7,2006-02-15 05:09:17.000
6388,299,7,2006-02-15 05:09:17.000
6389,300,7,2006-02-15 05:09:17.000
6390,300,7,2006-02-15 05:09:17.000
6391,300,7,2006-02-15 05:09:17.000
6392,300,7,2006-02-15 05:09:17.000
6393,300,7,2006-02-15 05:09:17.000
6394,300,7,2006-02-15 05:09:17.000
6395,301,7,2006-02-15 05:09:17.000
6396,301,7,2006-02-15 05:09:17.000
6397,301,7,2006-02-15 05:09:17.000
6398,301,7,2006-02-15 05:09:17.000
6399,302,7,2006-02-15 05:09:17.000
6400,302,7,2006-02-15 05:09:17.000
6401,302,7,2006-02-15 05:09:17.000
6402,302,7,2006-02-15 05:09:17.000
6403,302,7,2006-02-15 05:09:17.000
6404,302,7,2006-02-15 05:09:17.000
6405,303,7,2006-02-15 05:09:17.000
6406,303,7,2006-02-15 05:09:17.000
6407,303,7,2006-02-15 05:09:17.000
6408,303,7,2006-02-15 05:09:17.000
6409,303,7,2006-02-15 05:09:17.000
6410,303,7,2006-02-15 05:09:17.000
6411,304,7,2006-02-15 05:09:17.000
6412,304,7,2006-02-15 05:09:17.000
6413,304,7,2006-02-15 05:09:17.000
6414,304,7,2006-02-15 05:09:17.000
6415,304,7,2006-02-15 05:09:17.000
6416,304,7,2006-02-15 05:09:17.000
6417,305,7,2006-02-15 05:09:17.000
6418,305,7,2006-02-15 05:09:17.000
6419,305,7,2006-02-15 05:09:17.000
6420,305,7,2006-02-15 05:09:17.000
6421,305,7,2006-02-15 05:09:17.000
6422,305,7,2006-02-15 05:09:17.000
6423,306,7,2006-02-15 05:09:17.000
6424,306,7,2006-02-15 05:09:17.000
6425,306,7,2006-02-15 05:09:17.000
6426,306,7,2006-02-15 05:09:17.000
6427,307,7,2006-02-15 05:09:17.000
6428,307,7,2006-02-15 05:09:17.000
6429,307,7,2006-02-15 05:09:17.000
6430,307,7,2006-02-15 05:09:17.000
6431,307,7,2006-02-15 05:09:17.000
6432,307,7,2006-02-15 05:09:17.000
6433,307,7,2006-02-15 05:09:17.000
6434,307,7,2006-02-15 05:09:17.000
6435,308,7,2006-02-15 05:09:17.000
6436,308,7,2006-02-15 05:09:17.000
6437,308,7,2006-02-15 05:09:17.000
6438,308,7,2006-02-15 05:09:17.000
6439,308,7,2006-02-15 05:09:17.000
6440,309,7,2006-02-15 05:09:17.000
6441,309,7,2006-02-15 05:09:17.000
6442,309,7,2006-02-15 05:09:17.000
6443,309,7,2006-02-15 05:09:17.000
6444,310,7,2006-02-15 05:09:17.000
6445,310,7,2006-02-15 05:09:17.000
6446,310,7,2006-02-15 05:09:17.000
6447,310,7,2006-02-15 05:09:17.000
6448,310,7,2006-02-15 05:09:17.000
6449,310,7,2006-02-15 05:09:17.000
6450,311,7,2006-02-15 05:09:17.000
6451,311,7,2006-02-15 05:09:17.000
6452,311,7,2006-02-15 05:09:17.000
6453,311,7,2006-02-15 05:09:17.000
6454,311,7,2006-02-15 05:09:17.000
6455,311,7,2006-02-15 05:09:17.000
6456,312,7,2006-02-15 05:09:17.000
6457,312,7,2006-02-15 05:09:17.000
6458,312,7,2006-02-15 05:09:17.000
6459,312,7,2006-02-15 05:09:17.000
6460,312,7,2006-02-15 05:09:17.000
6461,312,7,2006-02-15 05:09:17.000
6462,312,7,2006-02-15 05:09:17.000
6463,313,7,2006-02-15 05:09:17.000
6464,313,7,2006-02-15 05:09:17.000
6465,313,7,2006-02-15 05:09:17.000
6466,314,7,2006-02-15 05:09:17.000
6467,314,7,2006-02-15 05:09:17.000
6468,314,7,2006-02-15 05:09:17.000
6469,314,7,2006-02-15 05:09:17.000
6470,315,7,2006-02-15 05:09:17.000
6471,315,7,2006-02-15 05:09:17.000
6472,315,7,2006-02-15 05:09:17.000
6473,316,7,2006-02-15 05:09:17.000
6474,316,7,2006-02-15 05:09:17.000
6475,316,7,2006-02-15 05:09:17.000
6476,316,7,2006-02-15 05:09:17.000
6477,316,7,2006-02-15 05:09:17.000
6478,316,7,2006-02-15 05:09:17.000
6479,316,7,2006-02-15 05:09:17.000
6480,316,7,2006-02-15 05:09:17.000
6481,317,7,2006-02-15 05:09:17.000
6482,317,7,2006-02-15 05:09:17.000
6483,317,7,2006-02-15 05:09:17.000
6484,317,7,2006-02-15 05:09:17.000
6485,317,7,2006-02-15 05:09:17.000
6486,317,7,2006-02-15 05:09:17.000
6487,317,7,2006-02-15 05:09:17.000
6488,317,7,2006-02-15 05:09:17.000
6489,318,7,2006-02-15 05:09:17.000
6490,318,7,2006-02-15 05:09:17.000
6491,318,7,2006-02-15 05:09:17.000
6492,318,7,2006-02-15 05:09:17.000
6493,318,7,2006-02-15 05:09:17.000
6494,318,7,2006-02-15 05:09:17.000
6495,318,7,2006-02-15 05:09:17.000
6496,318,7,2006-02-15 05:09:17.000
6497,318,7,2006-02-15 05:09:17.000
6498,319,7,2006-02-15 05:09:17.000
6499,319,7,2006-02-15 05:09:17.000
6500,319,7,2006-02-15 05:09:17.000
6501,319,7,2006-02-15 05:09:17.000
6502,319,7,2006-02-15 05:09:17.000
6503,319,7,2006-02-15 05:09:17.000
6504,319,7,2006-02-15 05:09:17.000
6505,319,7,2006-02-15 05:09:17.000
6506,319,7,2006-02-15 05:09:17.000
6507,320,7,2006-02-15 05:09:17.000
6508,320,7,2006-02-15 05:09:17.000
6509,320,7,2006-02-15 05:09:17.000
6510,320,7,2006-02-15 05:09:17.000
6511,320,7,2006-02-15 05:09:17.000
6512,320,7,2006-02-15 05:09:17.000
6513,320,7,2006-02-15 05:09:17.000
6514,320,7,2006-02-15 05:09:17.000
6515,321,7,2006-02-15 05:09:17.000
6516,321,7,2006-02-15 05:09:17.000
6517,321,7,2006-02-15 05:09:17.000
6518,321,7,2006-02-15 05:09:17.000
6519,321,7,2006-02-15 05:09:17.000
6520,321,7,2006-02-15 05:09:17.000
6521,322,7,2006-02-15 05:09:17.000
6522,322,7,2006-02-15 05:09:17.000
6523,322,7,2006-02-15 05:09:17.000
6524,322,7,2006-02-15 05:09:17.000
6525,322,7,2006-02-15 05:09:17.000
6526,322,7,2006-02-15 05:09:17.000
6527,322,7,2006-02-15 05:09:17.000
6528,322,7,2006-02-15 05:09:17.000
6529,323,7,2006-02-15 05:09:17.000
6530,323,7,2006-02-15 05:09:17.000
6531,323,7,2006-02-15 05:09:17.000
6532,323,7,2006-02-15 05:09:17.000
6533,323,7,2006-02-15 05:09:17.000
6534,323,7,2006-02-15 05:09:17.000
6535,323,7,2006-02-15 05:09:17.000
6536,324,7,2006-02-15 05:09:17.000
6537,324,7,2006-02-15 05:09:17.000
6538,324,7,2006-02-15 05:09:17.000
6539,324,7,2006-02-15 05:09:17.000
6540,324,7,2006-02-15 05:09:17.000
6541,324,7,2006-02-15 05:09:17.000
6542,324,7,2006-02-15 05:09:17.000
6543,325,7,2006-02-15 05:09:17.000
6544,325,7,2006-02-15 05:09:17.000
6545,325,7,2006-02-15 05:09:17.000
6546,326,7,2006-02-15 05:09:17.000
6547,326,7,2006-02-15 05:09:17.000
